"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"La votaría",0.111,0.094,0.128,0.068,0.104,0.137,0.141,0.099,0.105,0.137,0.107,0.119,0.025,0.24,0.076
"Puede que la vote",0.203,0.216,0.189,0.174,0.2,0.206,0.237,0.187,0.201,0.224,0.196,0.217,0.074,0.352,0.228
"Nunca la votaría",0.586,0.605,0.567,0.635,0.596,0.589,0.503,0.598,0.585,0.572,0.605,0.547,0.827,0.344,0.518
"No sabe",0.1,0.085,0.116,0.123,0.1,0.068,0.119,0.116,0.109,0.067,0.092,0.117,0.074,0.064,0.178
